gene	n_isolates	prevalence	single_copy_frac	excluded_reason	is_core_cds
doxX	238	0.1933	0.9958		False
group_1310	238	0.1933	1.0		False
group_1145	238	0.1933	0.8277		False
group_1067	238	0.1933	1.0		False
group_3078	237	0.1925	1.0		False
group_1178	237	0.1925	0.9958		False
group_748	237	0.1925	1.0		False
group_143	237	0.1925	0.9747		False
group_5127	236	0.1917	1.0		False
sey	236	0.1917	0.9915		False
group_1179	236	0.1917	1.0		False
group_913	236	0.1917	0.9068		False
group_458	236	0.1917	0.9915		False
group_415	236	0.1917	0.9873		False
group_4354	235	0.1909	0.9957		False
group_3613	235	0.1909	1.0		False
group_3248	235	0.1909	0.983		False
group_887	234	0.1901	0.9957		False
group_5141	233	0.1893	1.0		False
group_2948	233	0.1893	1.0		False
group_2252	233	0.1893	1.0		False
group_5164	232	0.1885	0.9914		False
group_1058	232	0.1885	1.0		False
group_401	232	0.1885	0.9957		False
group_131	232	0.1885	1.0		False
group_956	231	0.1877	0.9957		False
group_947	231	0.1877	1.0		False
group_17	231	0.1877	1.0		False
group_1319	230	0.1868	1.0		False
group_340	230	0.1868	1.0		False
group_4989	229	0.186	1.0		False
group_3341	229	0.186	1.0		False
group_2562	229	0.186	1.0		False
esaG	229	0.186	0.9214		False
group_4484	228	0.1852	1.0		False
group_936	228	0.1852	1.0		False
group_731	228	0.1852	0.9868		False
group_716	228	0.1852	1.0		False
group_5775	227	0.1844	1.0		False
group_565	227	0.1844	0.9956		False
group_9	227	0.1844	0.674		False
group_5615	226	0.1836	1.0		False
group_4589	226	0.1836	1.0		False
group_2269	226	0.1836	1.0		False
group_1309	226	0.1836	1.0		False
group_616	226	0.1836	0.8628		False
group_5793	225	0.1828	1.0		False
group_5622	225	0.1828	0.9689		False
group_5156	225	0.1828	0.9911		False
group_1599	225	0.1828	1.0		False
group_306	225	0.1828	1.0		False
group_22	225	0.1828	1.0		False
group_5019	224	0.182	0.9955		False
group_3875	224	0.182	0.9777		False
group_3495	224	0.182	0.9598		False
eamA	224	0.182	0.7946		False
group_445	224	0.182	1.0		False
group_85	223	0.1812	0.8341		False
group_5495	222	0.1803	1.0		False
group_5426	222	0.1803	0.5315		False
group_4156	222	0.1803	0.9955		False
group_3565	222	0.1803	1.0		False
group_1036	222	0.1803	0.991		False
group_4790	221	0.1795	1.0		False
group_4586	221	0.1795	0.9683		False
group_129	218	0.1771	0.9908		False
sdrC~~~clfB~~~sdrD	217	0.1763	0.9954	hostile_repeat_protein	False
group_537	217	0.1763	0.9954		False
group_281	217	0.1763	0.9954		False
group_5595	216	0.1755	1.0		False
group_5143	216	0.1755	0.9398		False
group_5133	216	0.1755	0.9815		False
group_3793	216	0.1755	1.0		False
group_79	216	0.1755	0.9815		False
group_5290	215	0.1747	1.0		False
group_4617	215	0.1747	1.0		False
group_2773	215	0.1747	1.0		False
group_1331	215	0.1747	0.8558		False
group_1197	215	0.1747	0.9953		False
group_1039	215	0.1747	0.9535		False
group_828	215	0.1747	0.9953		False
group_570	215	0.1747	0.9953		False
group_4520	214	0.1738	1.0		False
group_976	214	0.1738	0.8879		False
group_615	214	0.1738	1.0		False
group_389	214	0.1738	1.0		False
group_185	214	0.1738	1.0		False
group_5822	213	0.173	0.9812		False
group_5728	213	0.173	0.8545		False
group_804	213	0.173	0.9484		False
group_301	213	0.173	1.0		False
group_5612	212	0.1722	1.0		False
group_5465	212	0.1722	0.9481		False
group_5058	212	0.1722	1.0		False
group_4707	212	0.1722	1.0		False
group_971	212	0.1722	1.0		False
group_528	212	0.1722	0.9292		False
group_510	212	0.1722	1.0		False
group_467	212	0.1722	1.0		False
group_5162	211	0.1714	0.9953		False
group_3478	211	0.1714	0.9621		False
group_71	211	0.1714	1.0		False
group_305	210	0.1706	1.0		False
group_533	209	0.1698	0.9187		False
group_15	209	0.1698	1.0		False
group_5104	208	0.169	1.0		False
group_5084	208	0.169	0.9952		False
group_4150	208	0.169	1.0		False
group_942	208	0.169	0.9904		False
group_758	208	0.169	0.9663		False
group_3312	207	0.1682	0.8744		False
group_1335	207	0.1682	0.9807		False
group_1274	207	0.1682	0.9952		False
group_1256	207	0.1682	1.0		False
group_5397	206	0.1673	0.9078		False
group_4898	206	0.1673	0.9709		False
group_3848	206	0.1673	0.9806		False
group_3442	206	0.1673	1.0		False
group_2769	206	0.1673	1.0		False
group_709	206	0.1673	1.0		False
group_282	206	0.1673	1.0		False
group_5689	205	0.1665	1.0		False
group_5448	205	0.1665	0.9951		False
group_4257	205	0.1665	0.9659		False
group_1948	205	0.1665	1.0		False
group_1055	205	0.1665	1.0		False
group_569	205	0.1665	0.9902		False
group_130	205	0.1665	1.0		False
group_1255	204	0.1657	1.0		False
group_556	204	0.1657	0.9902		False
group_4562	203	0.1649	1.0		False
group_5823	202	0.1641	1.0		False
group_3919	202	0.1641	1.0		False
group_3518	202	0.1641	0.8812		False
group_1539	202	0.1641	1.0		False
group_47	202	0.1641	1.0		False
group_1234	201	0.1633	0.9303		False
group_889	201	0.1633	1.0		False
group_739	201	0.1633	0.99		False
group_617	201	0.1633	0.801		False
group_4826	200	0.1625	1.0		False
group_1527	200	0.1625	1.0		False
group_1226	200	0.1625	1.0		False
group_987	200	0.1625	0.86		False
group_567	200	0.1625	0.905		False
group_436	200	0.1625	0.995		False
group_277	200	0.1625	1.0		False
group_5525	199	0.1617	0.9899		False
group_5405	199	0.1617	1.0		False
group_4090	199	0.1617	1.0		False
sel	199	0.1617	0.8492		False
group_850	199	0.1617	0.9548		False
group_696	199	0.1617	1.0		False
group_180	199	0.1617	1.0		False
group_173	199	0.1617	0.2965		False
group_5667	198	0.1608	0.9899		False
group_745	198	0.1608	0.9949		False
group_646	198	0.1608	1.0		False
group_5129	197	0.16	1.0		False
sec3~~~sec~~~sec1~~~sec2	197	0.16	1.0		False
group_199	197	0.16	1.0		False
group_5787	196	0.1592	1.0		False
group_5708	196	0.1592	1.0		False
group_5128	196	0.1592	1.0		False
group_1282	196	0.1592	1.0		False
group_1241	196	0.1592	1.0		False
group_374	196	0.1592	1.0		False
group_3513	195	0.1584	0.8667		False
group_37	195	0.1584	1.0		False
group_5422	194	0.1576	1.0		False
group_4970	194	0.1576	1.0		False
group_4932	194	0.1576	0.9948		False
dnaD	194	0.1576	0.9897		False
group_4676	193	0.1568	1.0		False
group_1321	193	0.1568	0.8031		False
sdrD~~~sdrC	193	0.1568	0.9689	hostile_repeat_protein	False
group_4559	192	0.156	0.9948		False
group_4466	192	0.156	1.0		False
group_4104	192	0.156	1.0		False
group_175	192	0.156	0.9948		False
group_82	192	0.156	0.9896		False
group_66	192	0.156	0.9427		False
group_2220	191	0.1552	1.0		False
xkdX	191	0.1552	1.0		False
group_5816	190	0.1543	1.0		False
group_5648	190	0.1543	1.0		False
group_4662	190	0.1543	1.0		False
group_4788	189	0.1535	0.8307		False
group_4778	189	0.1535	1.0		False
group_653	189	0.1535	0.9683		False
group_5647	188	0.1527	1.0		False
group_5406	188	0.1527	0.9947		False
group_4661	188	0.1527	1.0		False
group_4092	188	0.1527	1.0		False
group_35	188	0.1527	1.0		False
group_5078	187	0.1519	1.0		False
group_486	187	0.1519	0.9893		False
group_5596	186	0.1511	1.0		False
group_5521	186	0.1511	0.9409		False
group_600	186	0.1511	0.9731		False
group_854	185	0.1503	0.973		False
group_529	185	0.1503	1.0		False
group_394	185	0.1503	1.0		False
group_4792	184	0.1495	1.0		False
group_1123	184	0.1495	0.7935		False
group_891	184	0.1495	1.0		False
group_128	184	0.1495	1.0		False
selZ	183	0.1487	0.9891		False
group_3862	182	0.1478	1.0		False
group_4818	181	0.147	0.9945		False
group_4585	181	0.147	1.0		False
group_3629	181	0.147	0.9945		False
group_3236	181	0.147	0.9613		False
group_2476	181	0.147	0.989		False
group_1270	181	0.147	0.9779		False
group_753	181	0.147	0.989		False
group_333	181	0.147	1.0		False
group_316	181	0.147	0.9448		False
group_5440	180	0.1462	1.0		False
group_4018	180	0.1462	1.0		False
group_724	180	0.1462	1.0		False
group_608	180	0.1462	1.0		False
group_4763	179	0.1454	1.0		False
group_258	179	0.1454	0.9385		False
group_5455	178	0.1446	1.0		False
group_5408	177	0.1438	0.9605		False
group_1019	177	0.1438	1.0		False
group_52	177	0.1438	0.9605		False
group_806	176	0.143	1.0		False
group_244	176	0.143	1.0		False
group_5670	175	0.1422	1.0		False
group_642	175	0.1422	1.0		False
group_186	175	0.1422	1.0		False
group_172	175	0.1422	1.0		False
group_5151	174	0.1413	0.9885		False
ednB	174	0.1413	1.0		False
group_4595	173	0.1405	1.0		False
group_3546	173	0.1405	0.8324		False
group_612	173	0.1405	1.0		False
group_5801	172	0.1397	1.0		False
group_5657	172	0.1397	0.9942		False
group_5531	172	0.1397	0.9767		False
group_4969	172	0.1397	0.9477		False
group_4193	172	0.1397	1.0		False
group_1323	172	0.1397	0.9826		False
group_1132	172	0.1397	0.9942		False
group_862	172	0.1397	0.9767		False
group_4619	171	0.1389	1.0		False
group_4084	171	0.1389	1.0		False
group_3299	171	0.1389	1.0		False
group_1072	171	0.1389	0.9883		False
group_771	171	0.1389	1.0		False
esaA	170	0.1381	0.9765		False
group_1199	170	0.1381	0.8882		False
group_218	170	0.1381	0.9588		False
group_123	170	0.1381	0.9		False
group_1108	169	0.1373	1.0		False
group_659	169	0.1373	0.9941		False
group_412	169	0.1373	1.0		False
group_3772	167	0.1357	1.0		False
group_1117	167	0.1357	1.0		False
group_1100	167	0.1357	0.9222		False
group_459	167	0.1357	0.988		False
group_335	167	0.1357	1.0		False
group_4601	166	0.1348	0.8795		False
group_192	166	0.1348	1.0		False
group_698	165	0.134	1.0		False
group_581	165	0.134	0.9697		False
group_561	165	0.134	1.0		False
group_292	165	0.134	1.0		False
group_5291	164	0.1332	1.0		False
group_3445	164	0.1332	1.0		False
group_627	164	0.1332	0.9939		False
group_5374	163	0.1324	1.0		False
bppU	162	0.1316	0.9938		False
group_302	162	0.1316	1.0		False
istB	162	0.1316	0.8333		False
group_5006	161	0.1308	1.0		False
group_661	161	0.1308	1.0		False
group_446	161	0.1308	1.0		False
group_48	161	0.1308	0.9876		False
group_1013	160	0.13	1.0		False
group_368	160	0.13	1.0		False
group_5337	159	0.1292	0.9119		False
group_5216	159	0.1292	1.0		False
group_5190	159	0.1292	0.9937		False
group_1165	159	0.1292	1.0		False
group_983	159	0.1292	1.0		False
group_5491	158	0.1284	0.981		False
group_2634	158	0.1284	1.0		False
group_405	158	0.1284	1.0		False
group_270	158	0.1284	0.9937		False
group_5123	157	0.1275	0.7898		False
group_5593	156	0.1267	1.0		False
group_5336	156	0.1267	1.0		False
group_4577	156	0.1267	1.0		False
group_990	156	0.1267	0.9744		False
group_964	156	0.1267	0.9872		False
group_707	156	0.1267	1.0		False
group_507	156	0.1267	0.5705		False
isaA	156	0.1267	0.9295		False
group_7434	155	0.1259	0.9935		False
group_5736	155	0.1259	1.0		False
group_4686	155	0.1259	1.0		False
group_3303	155	0.1259	1.0		False
group_1150	155	0.1259	1.0		False
group_36	155	0.1259	0.9935		False
group_4972	154	0.1251	0.9805		False
group_4674	154	0.1251	0.9935		False
group_4575	154	0.1251	1.0		False
group_3398	154	0.1251	0.987		False
group_3305	154	0.1251	0.9935		False
group_2722	154	0.1251	1.0		False
llsX	154	0.1251	1.0		False
group_239	154	0.1251	1.0		False
group_4690	153	0.1243	0.9935		False
group_2642	153	0.1243	1.0		False
group_2250	153	0.1243	0.9542		False
group_1278	153	0.1243	0.9542		False
group_1258	153	0.1243	0.6993		False
tnp~~~insH	153	0.1243	0.5948		False
group_538	153	0.1243	0.9412		False
group_2719	152	0.1235	1.0		False
group_5837	151	0.1227	1.0		False
group_5526	151	0.1227	0.9735		False
group_4136	151	0.1227	1.0		False
group_4102	151	0.1227	1.0		False
group_1742	151	0.1227	1.0		False
group_1496	151	0.1227	1.0		False
group_626	151	0.1227	1.0		False
cna~~~femA	151	0.1227	0.9735		False
group_449	151	0.1227	0.8013		False
group_325	151	0.1227	1.0		False
group_5718	150	0.1219	1.0		False
group_3557	150	0.1219	0.9933		False
group_296	150	0.1219	0.9467		False
group_243	150	0.1219	1.0		False
group_3860	149	0.121	0.9933		False
group_1783	149	0.121	1.0		False
group_722	149	0.121	0.9732		False
splB	148	0.1202	0.9797		False
group_5669	148	0.1202	1.0		False
group_5602	148	0.1202	0.9797		False
group_4672	148	0.1202	1.0		False
group_4513	148	0.1202	1.0		False
group_4415	148	0.1202	1.0		False
group_860	148	0.1202	0.9932		False
group_647	148	0.1202	0.9797		False
group_5252	147	0.1194	0.8027		False
group_5034	147	0.1194	0.9932		False
group_3770	147	0.1194	0.9932		False
group_3687	147	0.1194	0.932		False
marR	147	0.1194	0.9932		False
group_327	147	0.1194	1.0		False
group_69	147	0.1194	1.0		False
group_5780	146	0.1186	0.9863		False
group_801	146	0.1186	1.0		False
acuI	145	0.1178	1.0		False
group_3219	145	0.1178	1.0		False
group_1168	145	0.1178	0.9793		False
group_1032	145	0.1178	0.9931		False
group_710	145	0.1178	1.0		False
group_4490	144	0.117	1.0		False
group_4078	144	0.117	0.9722		False
group_973	144	0.117	1.0		False
group_197	144	0.117	1.0		False
group_5146	143	0.1162	1.0		False
group_291	143	0.1162	0.7902		False
group_5690	142	0.1154	1.0		False
group_5687	142	0.1154	1.0		False
group_5099	142	0.1154	1.0		False
group_4721	142	0.1154	0.993		False
group_2427	142	0.1154	1.0		False
group_878	142	0.1154	1.0		False
group_377	142	0.1154	1.0		False
group_350	142	0.1154	0.9648		False
group_1	142	0.1154	0.9859		False
group_4263	141	0.1145	1.0		False
group_3969	141	0.1145	1.0		False
group_2795	141	0.1145	0.9716		False
group_1453	141	0.1145	1.0		False
group_1253	141	0.1145	1.0		False
group_1020	141	0.1145	1.0		False
group_904	141	0.1145	1.0		False
group_700	141	0.1145	0.9787		False
group_689	141	0.1145	1.0		False
group_675	141	0.1145	1.0		False
group_5370	140	0.1137	0.9857		False
group_4631	140	0.1137	0.9643		False
group_3880	140	0.1137	0.9214		False
group_1275	140	0.1137	1.0		False
group_5592	139	0.1129	1.0		False
group_5177	139	0.1129	0.9928		False
group_1031	139	0.1129	1.0		False
group_967	139	0.1129	1.0		False
group_545	139	0.1129	0.9856		False
group_202	139	0.1129	1.0		False
group_5	139	0.1129	1.0		False
group_413	138	0.1121	0.971		False
group_245	138	0.1121	1.0		False
group_4118	137	0.1113	1.0		False
group_3722	137	0.1113	1.0		False
group_483	137	0.1113	1.0		False
group_5794	136	0.1105	0.6471		False
dppD	136	0.1105	0.9853		False
oppF	136	0.1105	1.0		False
group_4275	136	0.1105	1.0		False
group_3326	136	0.1105	0.9926		False
group_3218	136	0.1105	1.0		False
group_849	136	0.1105	0.625		False
oppC	136	0.1105	1.0		False
group_83	136	0.1105	0.9412		False
group_5319	135	0.1097	1.0		False
group_3667	135	0.1097	1.0		False
group_2203	135	0.1097	1.0		False
sarX	135	0.1097	1.0		False
group_2173	134	0.1089	1.0		False
sea~~~see~~~sep	133	0.108	0.9925		False
group_4438	133	0.108	1.0		False
group_4437	133	0.108	1.0		False
group_3716	133	0.108	1.0		False
group_1223	133	0.108	0.8195		False
group_527	133	0.108	1.0		False
group_451	133	0.108	1.0		False
group_331	133	0.108	1.0		False
group_5742	132	0.1072	1.0		False
group_5148	132	0.1072	1.0		False
group_3538	132	0.1072	0.9924		False
group_815	132	0.1072	0.8485		False
repA	132	0.1072	0.8485		False
group_181	132	0.1072	0.9924		False
group_160	132	0.1072	0.9773		False
group_124	132	0.1072	1.0		False
tst	131	0.1064	0.9924		False
group_2221	131	0.1064	1.0		False
group_1602	131	0.1064	1.0		False
group_1012	131	0.1064	0.9771		False
group_3493	130	0.1056	1.0		False
group_1134	130	0.1056	0.9923		False
group_732	130	0.1056	0.9923		False
group_715	130	0.1056	0.9308		False
group_5719	129	0.1048	0.9767		False
group_4668	129	0.1048	1.0		False
group_5239	128	0.104	1.0		False
group_3736	128	0.104	0.9609		False
group_3403	128	0.104	0.9844		False
group_2930	128	0.104	1.0		False
group_833	128	0.104	0.9922		False
group_5272	127	0.1032	1.0		False
group_1221	127	0.1032	1.0		False
group_1172	127	0.1032	0.7795		False
group_953	127	0.1032	0.9921		False
group_312	127	0.1032	1.0		False
group_268	127	0.1032	1.0		False
group_228	127	0.1032	1.0		False
group_4492	126	0.1024	1.0		False
group_3372	126	0.1024	0.9921		False
group_2525	126	0.1024	1.0		False
group_846	126	0.1024	0.9127		False
group_541	126	0.1024	0.9603		False
group_70	126	0.1024	0.9762		False
group_5675	125	0.1015	0.896		False
group_5668	125	0.1015	1.0		False
group_5036	125	0.1015	0.992		False
group_4376	125	0.1015	0.976		False
group_2955	125	0.1015	0.904		False
group_2927	125	0.1015	0.992		False
group_2625	125	0.1015	0.992		False
group_929	125	0.1015	1.0		False
group_690	125	0.1015	1.0		False
group_3676	124	0.1007	1.0		False
group_788	124	0.1007	1.0		False
group_4800	123	0.0999	1.0		False
group_3777	123	0.0999	0.9919		False
group_3436	123	0.0999	1.0		False
group_512	123	0.0999	0.9837		False
group_478	123	0.0999	1.0		False
group_46	123	0.0999	1.0		False
group_5594	122	0.0991	1.0		False
group_5038	122	0.0991	1.0		False
group_5037	122	0.0991	0.877		False
aph3IIIa	122	0.0991	1.0		False
group_1028	122	0.0991	1.0		False
group_809	122	0.0991	0.9918		False
group_602	122	0.0991	1.0		False
group_503	122	0.0991	0.9754		False
group_414	122	0.0991	1.0		False
group_18	122	0.0991	1.0		False
group_5660	121	0.0983	0.9752		False
group_5411	121	0.0983	0.9917		False
group_5023	121	0.0983	1.0		False
group_1498	121	0.0983	1.0		False
group_573	121	0.0983	0.9917		False
group_250	121	0.0983	1.0		False
group_5665	120	0.0975	1.0		False
group_5014	120	0.0975	0.9917		False
group_4125	120	0.0975	1.0		False
group_1261	120	0.0975	0.9833		False
group_988	120	0.0975	1.0		False
group_479	120	0.0975	1.0		False
group_31	120	0.0975	0.9917		False
group_5541	119	0.0967	1.0		False
group_4468	119	0.0967	1.0		False
aph2Ia~~~aac6Ie	119	0.0967	0.9916		False
group_2229	119	0.0967	1.0		False
group_1279	119	0.0967	1.0		False
group_916	119	0.0967	0.9244		False
group_792	119	0.0967	1.0		False
group_5649	118	0.0959	1.0		False
group_4163	118	0.0959	1.0		False
sat4	118	0.0959	1.0		False
group_3709	118	0.0959	0.6102		False
sagD	118	0.0959	0.7797		False
group_3041	118	0.0959	0.5508		False
sagC	118	0.0959	0.7966		False
group_996	118	0.0959	0.9576		False
group_704	118	0.0959	0.9576		False
group_530	118	0.0959	0.9831		False
group_5159	117	0.095	0.8462		False
group_1298	117	0.095	1.0		False
group_1283	117	0.095	1.0		False
group_320	117	0.095	1.0		False
group_5295	116	0.0942	1.0		False
group_5292	116	0.0942	1.0		False
group_492	116	0.0942	1.0		False
group_5663	115	0.0934	0.9826		False
group_3939	115	0.0934	1.0		False
group_734	115	0.0934	0.9913		False
group_482	115	0.0934	0.9826		False
group_324	115	0.0934	0.9913		False
group_5435	114	0.0926	1.0		False
group_5212	114	0.0926	0.9912		False
group_2652	114	0.0926	1.0		False
group_1288	113	0.0918	0.8761		False
group_450	113	0.0918	1.0		False
group_5214	112	0.091	1.0		False
group_5057	112	0.091	0.9911		False
group_4685	112	0.091	0.9732		False
group_3514	112	0.091	1.0		False
group_2214	112	0.091	1.0		False
group_1304	112	0.091	0.9821		False
group_838	112	0.091	1.0		False
cadA	112	0.091	1.0		False
group_7523	111	0.0902	0.991		False
group_4093	111	0.0902	1.0		False
group_382	111	0.0902	1.0		False
group_7433	110	0.0894	1.0		False
group_5811	110	0.0894	1.0		False
group_5048	110	0.0894	1.0		False
group_4680	110	0.0894	0.9818		False
group_475	109	0.0885	0.9083		False
group_452	109	0.0885	0.9725		False
group_410	109	0.0885	1.0		False
group_386	109	0.0885	1.0		False
group_3680	108	0.0877	1.0		False
group_3358	108	0.0877	0.9815		False
group_2542	108	0.0877	1.0		False
group_1666	108	0.0877	1.0		False
group_1327	108	0.0877	0.9815		False
group_1219	108	0.0877	1.0		False
group_882	108	0.0877	0.9907		False
group_816	108	0.0877	0.8889		False
group_679	107	0.0869	1.0		False
group_237	107	0.0869	0.9813		False
group_200	107	0.0869	1.0		False
group_148	107	0.0869	1.0		False
group_137	107	0.0869	0.9626		False
group_4169	106	0.0861	1.0		False
group_3252	106	0.0861	1.0		False
group_2931	106	0.0861	1.0		False
group_1735	106	0.0861	1.0		False
group_820	106	0.0861	1.0		False
group_778	106	0.0861	1.0		False
group_379	106	0.0861	0.9906		False
group_272	106	0.0861	0.9906		False
group_5672	105	0.0853	1.0		False
group_5604	105	0.0853	1.0		False
group_4459	105	0.0853	0.9333		False
